dataset_id,dataset_name,row_index,true_label,true_label_display,dbscan_label,ss_dbscan_label,important_point,importance_score
synthetic,synthetic_varied_density.csv,391,-1,-1,1,-1,False,0.468074
synthetic,synthetic_varied_density.csv,392,-1,-1,1,-1,False,0.485027
synthetic,synthetic_varied_density.csv,393,-1,-1,1,-1,False,0.525655
synthetic,synthetic_varied_density.csv,394,-1,-1,1,-1,False,0.480265
synthetic,synthetic_varied_density.csv,395,-1,-1,1,-1,False,0.511662
synthetic,synthetic_varied_density.csv,396,-1,-1,1,-1,False,0.493238
synthetic,synthetic_varied_density.csv,397,-1,-1,1,-1,False,0.464625
synthetic,synthetic_varied_density.csv,398,-1,-1,1,-1,False,0.475659
synthetic,synthetic_varied_density.csv,399,-1,-1,1,-1,False,0.502255
synthetic,synthetic_varied_density.csv,400,-1,-1,1,-1,False,0.503828
synthetic,synthetic_varied_density.csv,401,-1,-1,1,-1,False,0.484781
synthetic,synthetic_varied_density.csv,402,-1,-1,1,-1,False,0.468292
synthetic,synthetic_varied_density.csv,403,-1,-1,1,-1,False,0.507753
synthetic,synthetic_varied_density.csv,404,-1,-1,1,-1,False,0.463510
synthetic,synthetic_varied_density.csv,405,-1,-1,1,-1,False,0.524934
synthetic,synthetic_varied_density.csv,406,-1,-1,1,-1,False,0.465032
synthetic,synthetic_varied_density.csv,407,-1,-1,1,-1,False,0.458585
synthetic,synthetic_varied_density.csv,408,-1,-1,1,-1,False,0.489812
synthetic,synthetic_varied_density.csv,409,-1,-1,1,-1,False,0.491564
synthetic,synthetic_varied_density.csv,410,-1,-1,-1,-1,False,0.390655
synthetic,synthetic_varied_density.csv,411,-1,-1,-1,-1,False,0.384933
synthetic,synthetic_varied_density.csv,412,-1,-1,1,1,False,0.429585
synthetic,synthetic_varied_density.csv,413,-1,-1,-1,-1,False,0.388902
synthetic,synthetic_varied_density.csv,414,-1,-1,1,-1,False,0.388236
synthetic,synthetic_varied_density.csv,415,-1,-1,-1,-1,False,0.383741
synthetic,synthetic_varied_density.csv,416,-1,-1,1,2,False,0.355346
synthetic,synthetic_varied_density.csv,417,-1,-1,-1,-1,False,0.397437
synthetic,synthetic_varied_density.csv,418,-1,-1,-1,-1,False,0.368237
synthetic,synthetic_varied_density.csv,419,-1,-1,-1,-1,False,0.401009
synthetic,synthetic_varied_density.csv,420,-1,-1,-1,-1,False,0.354067
synthetic,synthetic_varied_density.csv,421,-1,-1,-1,-1,False,0.428511
synthetic,synthetic_varied_density.csv,422,-1,-1,-1,-1,False,0.387520
synthetic,synthetic_varied_density.csv,423,-1,-1,-1,-1,False,0.421740
synthetic,synthetic_varied_density.csv,424,-1,-1,1,-1,False,0.388045
synthetic,synthetic_varied_density.csv,425,-1,-1,1,-1,False,0.354826
synthetic,synthetic_varied_density.csv,426,-1,-1,-1,-1,False,0.415777
synthetic,synthetic_varied_density.csv,427,-1,-1,1,-1,False,0.401855
synthetic,synthetic_varied_density.csv,428,-1,-1,-1,-1,False,0.412541
synthetic,synthetic_varied_density.csv,429,-1,-1,-1,-1,False,0.384254
synthetic,synthetic_varied_density.csv,430,-1,-1,-1,-1,False,0.401035
synthetic,synthetic_varied_density.csv,431,-1,-1,-1,-1,False,0.418498
synthetic,synthetic_varied_density.csv,432,-1,-1,-1,-1,False,0.400485
synthetic,synthetic_varied_density.csv,433,-1,-1,-1,-1,False,0.377814
synthetic,synthetic_varied_density.csv,434,-1,-1,1,1,False,0.403002
synthetic,synthetic_varied_density.csv,435,-1,-1,-1,-1,False,0.403748
synthetic,synthetic_varied_density.csv,436,-1,-1,-1,-1,False,0.426847
synthetic,synthetic_varied_density.csv,437,-1,-1,-1,-1,False,0.379673
synthetic,synthetic_varied_density.csv,438,-1,-1,-1,-1,False,0.384007
synthetic,synthetic_varied_density.csv,439,-1,-1,-1,-1,False,0.414970
